,listing_id,price,nbhood_full,description,room_type,host_name,last_review,borough
23075,34176788,48,"Brooklyn, Bedford-Stuyvesant",A Little Sumptin' on Sumpter,private room,Sofia,July 07 2019,Brooklyn
23076,34177609,249,"Manhattan, Hell's Kitchen",MODERN APT WITH AN AMAZING CITY VIEW IN MIDTOWN,entire home/apt,Gabriel,July 01 2019,Manhattan
23077,34177796,577,"Manhattan, West Village",Blocks to the High Line * West Village Home for 10,entire home/apt,S,June 06 2019,Manhattan
23078,34178190,46,"Manhattan, Inwood",Room in Bright Authentic New York Style Apartment,private room,Broque,June 30 2019,Manhattan
23079,34179115,50,"Brooklyn, Park Slope",Stunning View of Manhattan with Balcony,private room,Diego,May 27 2019,Brooklyn
23080,34180216,39,"Queens, Jamaica",Comfy Jfk Room to crash,private room,Lakshmee,July 04 2019,Queens
23081,34180443,75,"Brooklyn, Bedford-Stuyvesant","BRIGHT, chic, Huge room with PRIVATE BATHROOM",private room,Bah,June 29 2019,Brooklyn
23082,34181077,499,"Manhattan, Kips Bay",Penthouse Spectacular NYC Skyline Views,entire home/apt,Mo,July 05 2019,Manhattan
23083,34181264,65,"Brooklyn, Crown Heights",Room 2.  Bunk beds available for two adults.,private room,Errol,July 01 2019,Brooklyn
23084,34181803,145,"Manhattan, Hell's Kitchen","Safe & lively, tons of restaurants & bars nearby!",private room,Seira,June 30 2019,Manhattan
23085,34182523,299,"Manhattan, Upper West Side",Gorgeous Super Large 2 Bedroom apartment,entire home/apt,Bessi,June 22 2019,Manhattan
23086,34182985,53,"Manhattan, Harlem",Adorable Room w/Gym Access-Hamilton Hts Manhattan,private room,Ally,June 04 2019,Manhattan
23087,34183895,247,"Manhattan, Financial District",Sonder | Stock Exchange | Intimate 1BR + Kitchen,entire home/apt,Sonder (NYC),June 23 2019,Manhattan
23088,34184572,311,"Manhattan, Kips Bay",3 Bedroom Apartment in Midtown - Amazing Deal,entire home/apt,Kismet,July 03 2019,Manhattan
23089,34184764,99,"Queens, Woodside","NEW - STEPS TO SUBWAY, NO STOP TO MANHATTAN!",entire home/apt,Dane,May 31 2019,Queens
23090,34184826,60,"Manhattan, Upper East Side",Private big room in upper east side,private room,Mohammed,June 02 2019,Manhattan
23091,34184923,299,"Manhattan, Murray Hill",Cozy 2 Bedroom in Luxury Building,entire home/apt,Linda,June 26 2019,Manhattan
23092,34186291,250,"Queens, Howard Beach",Smoke n Mirrors,entire home/apt,Angie,June 29 2019,Queens
23093,34186868,150,"Manhattan, Nolita",Bianchi Soho,entire home/apt,Yuri,June 22 2019,Manhattan
23094,34194218,195,"Manhattan, Hell's Kitchen",Cozy studio located in midtown west,entire home/apt,Piyawan,July 01 2019,Manhattan
23095,34194826,85,"Brooklyn, Williamsburg",Private room in Williamsburg,private room,Elias,June 24 2019,Brooklyn
23096,34196242,93,"Brooklyn, Bedford-Stuyvesant",Newly renovated loft on quiet block,private room,Amy,June 29 2019,Brooklyn
23097,34197691,120,"Brooklyn, Bushwick","Super Great Bright Room, 15mins to NYC w/ desk",private room,Missy,July 05 2019,Brooklyn
23098,34197733,189,"Queens, Woodside",Beautiful 3 Bedroom 15 Minutes To Manhattan NYC,entire home/apt,Mimi,June 22 2019,Queens
23099,34198108,129,"Manhattan, Chelsea",Time Square South - Sunny Lux Twin Hotel Room,private room,Erin,June 23 2019,Manhattan
23100,34199108,280,"Manhattan, Financial District",Beautiful apartment in Manhattan!,entire home/apt,Fred,June 26 2019,Manhattan
23101,34199411,38,"Manhattan, Upper East Side",Tons of Bars & Cafes nearby! Quick Walk to Metro,private room,Ashley At Bedly,June 01 2019,Manhattan
23102,34199783,150,"Brooklyn, Greenpoint",Modern One Bedroom - Greenpoint,entire home/apt,Raine & Andrew,June 11 2019,Brooklyn
23103,34200086,145,"Manhattan, East Harlem",Cozy Studio with Patio Close to the Subway,entire home/apt,Elijah,June 24 2019,Manhattan
23104,34200677,95,"Brooklyn, Flatbush",Great Eclectic Studio Apt in Brooklyn !!!!!!,entire home/apt,Tyler,July 07 2019,Brooklyn
23105,34201695,65,"Brooklyn, Bedford-Stuyvesant",BedStuy Private Room (M2),private room,Linda,June 18 2019,Brooklyn
23106,34202149,220,"Brooklyn, Williamsburg","Perfect 2 Bedroom Apt on East River, Williamsburg",entire home/apt,Sarah,June 29 2019,Brooklyn
23107,34202651,500,"Manhattan, Upper West Side","UWS 3BR/2BTH Apt, 1 block from Central Park",entire home/apt,Jamie,June 04 2019,Manhattan
23108,34203531,180,"Manhattan, Hell's Kitchen",☆ Times Square- Home Away From Home,entire home/apt,Sara And Ronald,May 21 2019,Manhattan
23109,34204138,176,"Manhattan, Chinatown",2 Bedroom apt in LES with a private roof top,entire home/apt,Vangelis,June 19 2019,Manhattan
23110,34204173,500,"Manhattan, Murray Hill",Upscale Luxury High Rise with Amazing Terrace,entire home/apt,Arthur,June 18 2019,Manhattan
23111,34204893,86,"Brooklyn, Brighton Beach",Gorgeous spacious 1 bedroom apartment,entire home/apt,Mark,July 08 2019,Brooklyn
23112,34205576,155,"Brooklyn, Williamsburg",Convenient ground floor duplex - no stairs!,private room,Ben,May 27 2019,Brooklyn
23113,34206163,199,"Manhattan, Chelsea",Midtown Manhattan - Cozy Triple Room,private room,Erin,May 26 2019,Manhattan
23114,34206597,270,"Brooklyn, Williamsburg",Waterfront 2 bd apt. Amazing views to Manhattan!,entire home/apt,"Coleen, Felipe And Victoria",June 08 2019,Brooklyn
23115,34206762,199,"Manhattan, Chelsea",Time Square Modern Cozy Queen,private room,Erin,June 19 2019,Manhattan
23116,34206929,199,"Manhattan, Chelsea",Madison Square Garden - Sunny Queen,private room,Erin,May 18 2019,Manhattan
23117,34207823,219,"Manhattan, Chelsea",Time Square South  - Clean Triple Hotel Room,private room,Erin,July 04 2019,Manhattan
23118,34207925,275,"Brooklyn, Flatbush",Spacious and beautiful 4BR with backyard,entire home/apt,Andy,July 03 2019,Brooklyn
23119,34208053,113,"Queens, Long Island City",✴ COZY Astoria NYC ✴ 1BDR & 1 BATH APT,entire home/apt,Ossama,June 07 2019,Queens
23120,34208237,249,"Manhattan, Upper East Side",Entire Magnificent Townhouse,entire home/apt,Luigi,June 25 2019,Manhattan
23121,34208674,595,"Brooklyn, Williamsburg",Amazing 5 bed/2 bath Duplex 10 min from Manhattan!,entire home/apt,Jameson,June 24 2019,Brooklyn
23122,34209348,68,"Brooklyn, Fort Hamilton",Verrazano bridge garden house,private room,Max,June 20 2019,Brooklyn
23123,34209440,50,"Queens, Maspeth",Hotel-like Cottage Private Room KING Bed 25min NYC,private room,David,July 01 2019,Queens
23124,34209596,135,"Manhattan, Harlem",NYC Private Room in Manhattan,private room,Claudio,June 17 2019,Manhattan
23125,34209682,120,"Manhattan, Lower East Side",Stunning 2Bedroom Apartment in LES Hot Spot,entire home/apt,Maxinne,June 30 2019,Manhattan
23126,34209710,65,"Brooklyn, Bushwick",Cozy Room for Female Guests/ just 30sec to Subway!,private room,Minami & Takuya,July 07 2019,Brooklyn
23127,34210645,90,"Brooklyn, Bushwick",2 bedroom 2 bathroom with garden heart of Bushwick,entire home/apt,Eden,May 12 2019,Brooklyn
23128,34218886,60,"Brooklyn, Bushwick",Beautiful and cozy place 2 min walk from subway,private room,Joao,June 23 2019,Brooklyn
23129,34222682,50,"Brooklyn, Bedford-Stuyvesant",Nice sunny room in great part of Bed Stuy,private room,Marian,July 01 2019,Brooklyn
23130,34222823,335,"Brooklyn, Crown Heights",Spacious + beautiful Garden apt in brick townhouse,entire home/apt,Andrew,July 01 2019,Brooklyn
23131,34224023,89,"Brooklyn, Bedford-Stuyvesant",Brilliant like studio apartment close to Manhattan,private room,Mila,July 07 2019,Brooklyn
23132,34227232,70,"Queens, Flushing",Very quiet two twin beds room 温馨双单人床小屋,private room,Jiali,July 07 2019,Queens
23133,34227846,65,"Manhattan, Midtown",Great New York-korea town Shared room,shared room,Ruby,June 29 2019,Manhattan
23134,34228220,225,"Manhattan, Hell's Kitchen",Newly Renovated 2 bedroom in Heart of Times Square,entire home/apt,Collin,July 02 2019,Manhattan
23135,34228341,18,"Brooklyn, Bay Ridge",A.Hamilton(for GUYS only),shared room,Antony,June 15 2019,Brooklyn
23136,34229313,199,"Queens, Astoria",Astoria's Retreat 10min away from the city. Prkg,entire home/apt,Jackie,July 06 2019,Queens
23137,34230337,70,"Brooklyn, Bushwick",Master Bed Room With Private Bathroom #1,private room,Jin Sen,June 29 2019,Brooklyn
23138,34230593,155,"Manhattan, Upper East Side",Spacious UES place. Flexible check-in/out. Subway.,entire home/apt,Liz,June 16 2019,Manhattan
23139,34231172,95,"Brooklyn, Sunset Park",Fully renovated brick house floor in Brooklyn,entire home/apt,Kevin,July 08 2019,Brooklyn
23140,34231565,72,"Queens, Sunnyside",Private bedroom and bathroom 15 mins from the city,private room,John,July 02 2019,Queens
23141,34232536,75,"Brooklyn, East Flatbush",Red Violet,private room,Denise,June 12 2019,Brooklyn
23142,34232892,40,"Brooklyn, East Flatbush",East Flatbush Charmer,private room,Marsha,June 30 2019,Brooklyn
23143,34233364,450,"Manhattan, Upper East Side",★ Huge Three Bedroom Centrally Located ★,entire home/apt,William,May 31 2019,Manhattan
23144,34233430,150,"Manhattan, Upper East Side",Contemporary studio in Manhattan,entire home/apt,Elena,June 30 2019,Manhattan
23145,34234242,300,"Manhattan, Midtown",Empire state building neighbor,entire home/apt,Chrissy,June 02 2019,Manhattan
23146,34234982,135,"Manhattan, Harlem",NYC Manhattan Private Room,private room,Claudio,June 10 2019,Manhattan
23147,34235178,135,"Manhattan, Harlem",NYC Manhattan Private Room! Private Bathroom!!,private room,Claudio,May 23 2019,Manhattan
23148,34235450,300,"Manhattan, Chinatown",I rent out brand new 2br/2bath apt in Chinatown,entire home/apt,Stanislav,June 20 2019,Manhattan
23149,34243440,30,"Queens, Ditmars Steinway",Room in Astoria - few steps from subway Ditmars,private room,Danilo,July 02 2019,Queens
23150,34244391,100,"Brooklyn, Cypress Hills",A space like a home,entire home/apt,Judy,July 08 2019,Brooklyn
23151,34245023,48,"Manhattan, Upper West Side",Apartment,private room,Claudia,May 11 2019,Manhattan
23152,34245778,40,"Brooklyn, Bensonhurst",Mi Rincón acogedor!,private room,Alcira,May 24 2019,Brooklyn
23153,34247102,150,"Brooklyn, Park Slope","Charming, newly renovated prime Park Slope Studio",entire home/apt,Cecilia,June 25 2019,Brooklyn
23154,34250344,56,"Queens, Richmond Hill",ROOM # 3 near to JFK & LGA Airport,private room,Diego,July 07 2019,Queens
23155,34251007,199,"Queens, Long Island City",Penthouse with breath taking views of the skyline.,entire home/apt,Noreen,June 10 2019,Queens
23156,34251212,120,"Manhattan, East Village",Charming One-Bedroom East Village Apartment,entire home/apt,Nikolas,July 06 2019,Manhattan
23157,34251643,95,"Brooklyn, Borough Park",NYC  2-bedrooms apartment @ Brooklyn,entire home/apt,Artie,June 04 2019,Brooklyn
23158,34251664,50,"Manhattan, Upper West Side",Cozy private room 10 min to Columbia Univiersity,private room,Junyi,April 29 2019,Manhattan
23159,34251680,70,"Manhattan, Washington Heights",Spacious private bedroom upper manhattan NYC,private room,Gen,June 16 2019,Manhattan
23160,34251990,110,"Manhattan, Hell's Kitchen",Great location in Hells kitchen,private room,Taylor,June 14 2019,Manhattan
23161,34252769,259,"Manhattan, West Village",Comfortable 2 bedroom Condo (Chelsea),entire home/apt,Benny,July 02 2019,Manhattan
23162,34253217,190,"Manhattan, Kips Bay",Fantastic 2 Bedroom Apartment,entire home/apt,Matt,June 17 2019,Manhattan
23163,34253845,100,"Brooklyn, Williamsburg",Bedroom w full kitchen & living room - no stairs!,private room,Ben,June 02 2019,Brooklyn
23164,34254505,200,"Brooklyn, Greenpoint","2 Bedroom, sleeps 6, Luxury apt, outside of NYC!",entire home/apt,Nicholas,June 23 2019,Brooklyn
23165,34255351,249,"Manhattan, Hell's Kitchen",Times Square Hidden Gem 2 Bedroom Apartment,entire home/apt,Angel,June 22 2019,Manhattan
23166,34255385,300,"Brooklyn, Williamsburg",Amazing Apartment infront of Williamsburg Bridge!,entire home/apt,Sophia,June 16 2019,Brooklyn
23167,34255449,128,"Manhattan, Washington Heights",Beautiful Manhattan TOWNHOUSE APARTMENT w Deck,entire home/apt,Clint,July 05 2019,Manhattan
23168,34255571,120,"Brooklyn, East Flatbush",Brooklyn Brownstone (Private Room),private room,Joanna,June 30 2019,Brooklyn
23169,34255740,134,"Manhattan, Chelsea","Private, 2-story apartment, near the Highline",entire home/apt,Nawar,June 23 2019,Manhattan
23170,34256176,389,"Manhattan, Hell's Kitchen","Nice 3Beds/2bedroom Apartment, 5min TIME SQUARE.",entire home/apt,Gary,June 19 2019,Manhattan
23171,34256514,70,"Manhattan, Harlem",[Special Price] Have a nice trip with my room!,private room,Luke,June 21 2019,Manhattan
23172,34256683,380,"Manhattan, Chelsea",Great 3Bedroom Apt in Stunning Location,entire home/apt,Zara,June 16 2019,Manhattan
23173,34256717,75,"Brooklyn, Bedford-Stuyvesant",Bedstuy Cozy Room with Private Bathroom,private room,Kia,July 02 2019,Brooklyn
23174,34256727,115,"Staten Island, Midland Beach","Private, Cozy Escape! Near all!",entire home/apt,Marina,June 20 2019,Staten
23175,34257861,239,"Manhattan, Murray Hill",2 Bedroom Empire State Building Apartment,entire home/apt,Rovena,June 24 2019,Manhattan
23176,34257868,140,"Brooklyn, Williamsburg",Beautiful Studio in the heart of Williamsburg,entire home/apt,Brisa,June 23 2019,Brooklyn
23177,34257884,180,"Manhattan, West Village",Top floor West Village apartment with city views,entire home/apt,Monica,June 15 2019,Manhattan
23178,34258598,45,"Manhattan, Upper West Side",Single Bedroom around Columbia University,private room,Yiwei,June 08 2019,Manhattan
23179,34259050,27,"Bronx, Longwood",One little beautiful room in an 3bedroom apartment,private room,Basil Walker,June 16 2019,Bronx
23180,34260123,210,"Queens, Ridgewood","3BR Apartment in Bushwick, 1 min to Train!",entire home/apt,Terly,May 26 2019,Queens
23181,34260966,499,"Manhattan, SoHo",Heart of SoHo: Spring Street 3 Bed Loft,entire home/apt,Renee & Roscoe,June 05 2019,Manhattan
23182,34262617,129,"Manhattan, Midtown",Manhattan Tourists' warm home 3,private room,Yu,June 21 2019,Manhattan
23183,34263343,60,"Manhattan, East Harlem",New renovated a comfortable apartment in manhattan,shared room,Owen,July 04 2019,Manhattan
23184,34271296,299,"Manhattan, Upper East Side",Gracious Art-Deco 2 Bed Home on Tree-lined street,entire home/apt,Alissandra,July 06 2019,Manhattan
23185,34272398,150,"Brooklyn, Bedford-Stuyvesant",Brooklyn Townhouse Apartment with Outdoor Space,entire home/apt,Suzen,May 27 2019,Brooklyn
23186,34274062,94,"Brooklyn, Williamsburg",Williamsburg big studio,entire home/apt,Andrea,May 17 2019,Brooklyn
23187,34275040,300,"Brooklyn, Williamsburg",Huge Williamsburg Studio with Private Terrace,entire home/apt,Christian,June 23 2019,Brooklyn
23188,34275316,160,"Manhattan, SoHo",Bright and Sunny SoHo Gem,entire home/apt,Adelaide,June 17 2019,Manhattan
23189,34275346,200,"Manhattan, Chinatown",Amazing Cozy 2 Bedroom | Heart of Lower Manhattan!,entire home/apt,Laura,June 14 2019,Manhattan
23190,34275461,132,"Brooklyn, Bedford-Stuyvesant",BedStuy Penthouse Duplex 1BR,entire home/apt,Robert,June 08 2019,Brooklyn
23191,34278223,139,"Manhattan, Financial District",Luxury for Single Traveler,entire home/apt,Rj,June 11 2019,Manhattan
23192,34278532,129,"Brooklyn, Gravesend",3 Bedroom Loft Like Unit 5 minutes from train,entire home/apt,Saf,June 26 2019,Brooklyn
23193,34278696,100,"Brooklyn, Crown Heights",Brooklyn artist studio,entire home/apt,Andres,July 06 2019,Brooklyn
23194,34278936,65,"Brooklyn, Greenpoint",Greenpoint - Sun Filled Room in Unique Loft Space,private room,Alex,July 01 2019,Brooklyn
23195,34280940,50,"Queens, Woodside","Mi casa es tu casa, Habitación 1",private room,Valentina,July 03 2019,Queens
23196,34281515,55,"Brooklyn, Brighton Beach","Great location, private bedroom with two windows.",private room,Daria,July 01 2019,Brooklyn
23197,34281907,89,"Brooklyn, Williamsburg",Private Room in East Williamsburg - Clean & Comfy!,private room,Susan,June 30 2019,Brooklyn
23198,34282192,60,"Queens, Sunnyside","Large room close to Metro ,20min  to TQ",private room,Nam,July 01 2019,Queens
23199,34282410,175,"Brooklyn, Crown Heights",1 BD Apt in Luxury Building -  Crown Heights NYC,entire home/apt,Stephanie,May 23 2019,Brooklyn
23200,34283155,85,"Manhattan, Morningside Heights",Clean Room in Upper West Side Near Columbia Uni,private room,Jk,July 07 2019,Manhattan
23201,34284185,60,"Manhattan, Upper West Side",Cozy Private Bedroom,private room,Hugo,May 31 2019,Manhattan
23202,34284409,100,"Manhattan, Financial District",Sonder | 116 John | Modern Studio + Gym,entire home/apt,Sonder (NYC),June 06 2019,Manhattan
23203,34284597,120,"Bronx, Mott Haven",South Bronx Suite,entire home/apt,Carol,June 02 2019,Bronx
23204,34284883,129,"Manhattan, Chelsea",Your own studio in the heart of Chelsea,entire home/apt,Victor,June 22 2019,Manhattan
23205,34285156,70,"Brooklyn, Bushwick",Master Bed Decatur 3F Room#1,private room,Fanny,June 27 2019,Brooklyn
23206,34285510,250,"Manhattan, NoHo",Perfect 1 Bedroom in Nolita,entire home/apt,Danielle,June 01 2019,Manhattan
23207,34285600,60,"Queens, Ridgewood",Homely ROOM IN BROOKLYN,private room,Patrice,June 23 2019,Queens
23208,34285612,50,"Brooklyn, Bushwick",Cozy Bushwich Decatur 3F Room #4,private room,Fanny,June 25 2019,Brooklyn
23209,34286555,24,"Brooklyn, Crown Heights",Comfortable Futon Couch in Brooklyn,shared room,Nick,July 01 2019,Brooklyn
23210,34286793,79,"Brooklyn, Bedford-Stuyvesant",Private bedroom in Brooklyn near A/C train,private room,Soffia,June 29 2019,Brooklyn
23211,34287159,359,"Manhattan, East Harlem",Modern 1500sf Loft Home: 3 Bedroom + 2 Full Baths,entire home/apt,Jesse,July 03 2019,Manhattan
23212,34289101,135,"Manhattan, Chinatown",Perfect Studio in LES Hot Spot - best Location!,entire home/apt,Ellen,June 26 2019,Manhattan
23213,34299690,70,"Brooklyn, Bedford-Stuyvesant",Cosy shiny bedroom close to Manhattan 25min,private room,Mila,July 07 2019,Brooklyn
23214,34301284,250,"Manhattan, East Village",Beautiful apartment in Manhattan!,entire home/apt,Polina,June 23 2019,Manhattan
23215,34301415,499,"Manhattan, Chelsea",Elegant Top Floor 3BD/2 Bath in Chelsea,entire home/apt,Avery,June 19 2019,Manhattan
23216,34301679,300,"Manhattan, Financial District",Amazing  luxury apartment in Manahttan!,entire home/apt,Tim,July 01 2019,Manhattan
